CAD CDW ID,Event Clearance Group,Event Clearance SubGroup,CAD Event Number,General Offense Number,Event Clearance Code,Event Clearance Description,Hundred Block Location,District/Sector,Event Clearance Date,Zone/Beat,Census Tract,Longitude,Latitude
93103,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000358861,2010358861,460,TRAFFIC (MOVING) VIOLATION,32XX BLOCK OF SW MORGAN ST,W,10/13/2010 08:35:00 PM,W3,10700.3003,-122.374424121,47.544671997
93110,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000358850,2010358850,460,TRAFFIC (MOVING) VIOLATION,59XX BLOCK OF 40TH AVE SW,W,10/13/2010 08:49:00 PM,W2,10600.7007,-122.383041601,47.549876184
93119,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000358556,2010358556,430,ACCIDENT INVESTIGATION,20XX BLOCK OF S COLUMBIAN WAY,R,10/13/2010 09:11:00 PM,R2,10400.8003,-122.305101398,47.559709808
93121,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000358908,2010358908,460,TRAFFIC (MOVING) VIOLATION,77XX BLOCK OF 35TH AVE SW,F,10/13/2010 09:09:00 PM,F2,11500.6013,-122.376620199,47.53355275
93126,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000358893,2010358893,460,TRAFFIC (MOVING) VIOLATION,22XX BLOCK OF S MAIN ST,G,10/13/2010 09:18:00 PM,G2,9000.1000,-122.302763431,47.600321619
93127,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000358910,2010358910,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF S ORCAS ST,O,10/13/2010 09:22:00 PM,O2,10900.2026,-122.335218969,47.55193246
93128,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000358924,2010358924,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF N 105TH ST,B,10/13/2010 09:23:00 PM,B1,1400.2009,-122.353437602,47.705077567
93135,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000358933,2010358933,430,ACCIDENT INVESTIGATION,XX BLOCK OF RENTON AVE S,S,10/13/2010 09:46:00 PM,S2,11700.4003,-122.27125271,47.518096201
93145,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359235,2010359235,460,TRAFFIC (MOVING) VIOLATION,56XX BLOCK OF CORSON AVE S,O,10/14/2010 03:23:00 AM,O2,10900.2008,-122.320084012,47.551571096
93152,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359155,2010359155,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF 2ND AVE,K,10/14/2010 01:15:00 AM,K1,8100.2022,-122.335455496,47.60551597
93156,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000358808,2010358808,430,ACCIDENT INVESTIGATION,17XX BLOCK OF 12TH AVE,C,10/14/2010 02:13:00 AM,C2,7500.4002,-122.316882085,47.617016395
93167,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359281,2010359281,460,TRAFFIC (MOVING) VIOLATION,32XX BLOCK OF 15TH AVE W,Q,10/14/2010 04:19:00 AM,Q2,5801.4037,-122.376341837,47.649463573
93173,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359148,2010359148,460,TRAFFIC (MOVING) VIOLATION,16XX BLOCK OF E MADISON ST,G,10/14/2010 01:05:00 AM,G1,7900.4001,-122.310658794,47.615378307
93181,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359127,2010359127,460,TRAFFIC (MOVING) VIOLATION,116XX BLOCK OF 68TH AVE S,99,10/14/2010 12:43:00 AM,99,NULL,-122.248926534,47.497772102
93184,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359133,2010359133,460,TRAFFIC (MOVING) VIOLATION,11XX BLOCK OF NW MARKET ST,B,10/14/2010 12:49:00 AM,B3,4700.1014,-122.372174056,47.668663652
93190,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359147,2010359147,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF E PIKE ST,E,10/14/2010 01:02:00 AM,E2,7500.4007,-122.318793866,47.614089799
93191,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359135,2010359135,460,TRAFFIC (MOVING) VIOLATION,90XX BLOCK OF DELRIDGE WAY SW,F,10/14/2010 01:03:00 AM,F2,11400.3017,-122.3596266,47.522334226
93193,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359225,2010359225,460,TRAFFIC (MOVING) VIOLATION,40XX BLOCK OF UNIVERSITY WAY NE,U,10/14/2010 02:33:00 AM,U2,5302.1008,-122.313276527,47.655670689
93196,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359178,2010359178,460,TRAFFIC (MOVING) VIOLATION,24XX BLOCK OF NW 57TH ST,B,10/14/2010 02:18:00 AM,B2,3200.3000,-122.38886522,47.670188335
93199,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359137,2010359137,460,TRAFFIC (MOVING) VIOLATION,120XX BLOCK OF LAKE CITY WAY NE,L,10/14/2010 01:19:00 AM,L2,700.3008,-122.297027134,47.716245706
93204,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359161,2010359161,460,TRAFFIC (MOVING) VIOLATION,42XX BLOCK OF S HOLLY ST,S,10/14/2010 01:20:00 AM,S1,11101.4001,-122.280279824,47.542440234
93206,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359151,2010359151,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF E JEFFERSON ST,E,10/14/2010 01:23:00 AM,E3,8600.1017,-122.316125603,47.606200257
93209,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359177,2010359177,460,TRAFFIC (MOVING) VIOLATION,14XX BLOCK OF HARVARD AVE,E,10/14/2010 01:40:00 AM,E2,8400.1017,-122.322102195,47.613526552
93210,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359153,2010359153,460,TRAFFIC (MOVING) VIOLATION,14XX BLOCK OF S ALBRO PL,O,10/14/2010 01:41:00 AM,O3,10900.2079,-122.313715508,47.547580042
93226,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359046,2010359046,430,ACCIDENT INVESTIGATION,3XX BLOCK OF N 67TH ST,J,10/14/2010 02:47:00 AM,J1,3500.5005,-122.354504743,47.67773061
93231,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359232,2010359232,460,TRAFFIC (MOVING) VIOLATION,21XX BLOCK OF SW KENYON ST,F,10/14/2010 02:56:00 AM,F2,11400.1004,-122.361115973,47.531874745
93243,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359251,2010359251,460,TRAFFIC (MOVING) VIOLATION,61XX BLOCK OF 15TH AVE NW,B,10/14/2010 03:36:00 AM,B2,3300.3013,-122.376210977,47.673453403
93245,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359094,2010359094,430,ACCIDENT INVESTIGATION,5XX BLOCK OF FAIRVIEW AVE N,D,10/14/2010 03:40:00 AM,D2,7300.3000,-122.334285905,47.624403063
93246,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359126,2010359126,450,DRIVING WHILE UNDER INFLUENCE (DUI),22XX BLOCK OF 15TH AVE W,Q,10/14/2010 03:45:00 AM,Q2,5802.2004,-122.376154137,47.639655923
93247,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359257,2010359257,460,TRAFFIC (MOVING) VIOLATION,107XX BLOCK OF GREENWOOD AVE N,B,10/14/2010 03:54:00 AM,B1,1400.2007,-122.355473595,47.70780643
93263,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359061,2010359061,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF SW HENDERSON ST,F,10/14/2010 04:28:00 AM,F3,11300.3001,-122.34736386,47.522814236
93266,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359119,2010359119,460,TRAFFIC (MOVING) VIOLATION,42XX BLOCK OF AURORA AVE N,J,10/14/2010 12:56:00 AM,J3,5000.2010,-122.347332216,47.658208334
93279,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359205,2010359205,460,TRAFFIC (MOVING) VIOLATION,45XX BLOCK OF S THISTLE ST,S,10/14/2010 03:04:00 AM,S2,11800.5002,-122.274891721,47.527905109
93287,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359335,2010359335,460,TRAFFIC (MOVING) VIOLATION,13XX BLOCK OF WESTERN AVE,M,10/14/2010 05:59:00 AM,M3,8100.1018,-122.339761475,47.606867136
93291,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359315,2010359315,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF NW MARKET ST,B,10/14/2010 05:20:00 AM,B3,3400.2008,-122.362571479,47.668649951
93296,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359265,2010359265,460,TRAFFIC (MOVING) VIOLATION,116XX BLOCK OF RENTON AVE S,99,10/14/2010 05:21:00 AM,99,NULL,-122.249366695,47.498649317
93298,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359362,2010359362,460,TRAFFIC (MOVING) VIOLATION,49XX BLOCK OF 50TH AVE S,R,10/14/2010 07:04:00 AM,R3,10200.5000,-122.270688376,47.557657587
93300,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359286,2010359286,460,TRAFFIC (MOVING) VIOLATION,74XX BLOCK OF AURORA AVE N,J,10/14/2010 04:51:00 AM,J1,2800.2012,-122.344484421,47.683036919
93305,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359184,2010359184,460,TRAFFIC (MOVING) VIOLATION,43XX BLOCK OF S HENDERSON ST,S,10/14/2010 05:05:00 AM,S2,11700.1011,-122.27832656,47.523314368
93310,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359247,2010359247,450,DRIVING WHILE UNDER INFLUENCE (DUI),115XX BLOCK OF AURORA AVE N,N,10/14/2010 05:24:00 AM,N1,600.3005,-122.344834273,47.713547979
93328,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359370,2010359370,460,TRAFFIC (MOVING) VIOLATION,16XX BLOCK OF E OLIVE WAY,E,10/14/2010 07:24:00 AM,E1,7400.5000,-122.324829061,47.619274461
93331,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359413,2010359413,460,TRAFFIC (MOVING) VIOLATION,33XX BLOCK OF S CHARLESTOWN ST,R,10/14/2010 08:07:00 AM,R1,10100.5005,-122.290326237,47.569769273
93334,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359351,2010359351,460,TRAFFIC (MOVING) VIOLATION,26XX BLOCK OF E JEFFERSON ST,G,10/14/2010 08:30:00 AM,G3,8800.4008,-122.298369505,47.606173529
93343,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359437,2010359437,430,ACCIDENT INVESTIGATION,5XX BLOCK OF HARRISON ST,D,10/14/2010 09:54:00 AM,D1,7200.1024,-122.346939303,47.622072495
93345,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359527,2010359527,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF BELL ST,M,10/14/2010 10:15:00 AM,M1,8002.2011,-122.347802224,47.612377961
93346,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359528,2010359528,460,TRAFFIC (MOVING) VIOLATION,18XX BLOCK OF HARVARD AVE,E,10/14/2010 10:16:00 AM,E1,7400.4000,-122.322177304,47.618148028
93347,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359534,2010359534,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF RAINIER AVE S,G,10/14/2010 10:19:00 AM,G2,9400.2011,-122.309391779,47.593080245
93349,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359533,2010359533,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF 10TH AVE E,C,10/14/2010 10:21:00 AM,C2,7500.5002,-122.319548533,47.620501299
93351,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359404,2010359404,430,ACCIDENT INVESTIGATION,35XX BLOCK OF NE 75TH ST,L,10/14/2010 10:26:00 AM,L3,3800.1000,-122.289951114,47.683047712
93356,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359366,2010359366,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF LAKEVIEW BLVD E,C,10/14/2010 07:24:00 AM,C1,6600.1005,-122.325692463,47.629580651
93358,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359401,2010359401,460,TRAFFIC (MOVING) VIOLATION,18XX BLOCK OF E OLIVE WAY,E,10/14/2010 07:58:00 AM,E1,7400.3004,-122.32153944,47.619902975
93363,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359507,2010359507,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF S BAILEY ST,O,10/14/2010 10:46:00 AM,O3,10900.2079,-122.316705636,47.547876876
93365,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359578,2010359578,430,ACCIDENT INVESTIGATION,7XX BLOCK OF VIRGINIA ST,M,10/14/2010 10:54:00 AM,M2,7300.3023,-122.337024732,47.615388977
93371,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359565,2010359565,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF S JACKSON ST,E,10/14/2010 11:05:00 AM,E3,9000.3009,-122.315680051,47.599199533
93372,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359454,2010359454,430,ACCIDENT INVESTIGATION,22XX BLOCK OF QUEEN ANNE AVE N,Q,10/14/2010 11:10:00 AM,Q2,6800.4001,-122.356919302,47.638989178
93382,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359436,2010359436,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF RAINIER AVE S,R,10/14/2010 08:30:00 AM,R1,10100.4000,-122.292905164,47.571475285
93386,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359483,2010359483,460,TRAFFIC (MOVING) VIOLATION,10XX BLOCK OF E JOHN ST,E,10/14/2010 09:34:00 AM,E1,7500.5002,-122.318886609,47.619922194
93387,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359495,2010359495,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF BROADWAY E,E,10/14/2010 09:48:00 AM,E1,7500.5003,-122.320882281,47.620491809
93390,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359523,2010359523,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF E PIKE ST,E,10/14/2010 10:14:00 AM,E2,8400.1011,-122.326504088,47.61408628
93391,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359455,2010359455,430,ACCIDENT INVESTIGATION,XX BLOCK OF BLANCHARD ST,M,10/14/2010 10:27:00 AM,M3,8001.2008,-122.345642822,47.612274033
93396,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359395,2010359395,430,ACCIDENT INVESTIGATION,4XX BLOCK OF REPUBLICAN ST,D,10/14/2010 10:58:00 AM,D1,7100.2001,-122.348260724,47.623245575
93399,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359374,2010359374,430,ACCIDENT INVESTIGATION,94XX BLOCK OF 27TH AVE NE,L,10/14/2010 11:23:00 AM,L2,2100.4000,-122.298774426,47.697064818
93400,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359604,2010359604,460,TRAFFIC (MOVING) VIOLATION,36XX BLOCK OF WINSLOW PL N,J,10/14/2010 11:28:00 AM,J3,5400.4012,-122.346636781,47.651561002
93406,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359386,2010359386,430,ACCIDENT INVESTIGATION,20XX BLOCK OF NE 95TH ST,L,10/14/2010 11:40:00 AM,L2,2100.4005,-122.306139662,47.697573372
93409,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359509,2010359509,430,ACCIDENT INVESTIGATION,86XX BLOCK OF AURORA AVE N,N,10/14/2010 11:45:00 AM,N2,1800.2014,-122.344534835,47.691649488
93410,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359556,2010359556,460,TRAFFIC (MOVING) VIOLATION,12XX BLOCK OF SPRING ST,D,10/14/2010 11:46:00 AM,D3,8400.1027,-122.324126053,47.610748389
93414,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359572,2010359572,430,ACCIDENT INVESTIGATION,7XX BLOCK OF DEXTER AVE N,D,10/14/2010 11:52:00 AM,D1,7200.1002,-122.342338198,47.625832394
93415,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359638,2010359638,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF S MAIN ST,K,10/14/2010 11:54:00 AM,K2,9200.1003,-122.328314212,47.600035043
93417,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359423,2010359423,430,ACCIDENT INVESTIGATION,28XX BLOCK OF MARTIN LUTHER KING JR WAY S,R,10/14/2010 11:57:00 AM,R2,9500.5005,-122.296206849,47.577330747
93422,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359583,2010359583,460,TRAFFIC (MOVING) VIOLATION,39XX BLOCK OF S ORCAS ST,R,10/14/2010 11:54:00 AM,R3,10300.3000,-122.282110924,47.551203805
93425,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359598,2010359598,460,TRAFFIC (MOVING) VIOLATION,65XX BLOCK OF CALIFORNIA AVE SW,W,10/14/2010 12:06:00 PM,W3,10600.3008,-122.387224683,47.543974877
93426,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359592,2010359592,430,ACCIDENT INVESTIGATION,95XX BLOCK OF COLLEGE WAY N,N,10/14/2010 12:11:00 PM,N3,1900.4005,-122.335049795,47.698677359
93428,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359668,2010359668,460,TRAFFIC (MOVING) VIOLATION,130XX BLOCK OF STONE AVE N,N,10/14/2010 12:18:00 PM,N1,600.1013,-122.342284366,47.723688309
93432,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359656,2010359656,460,TRAFFIC (MOVING) VIOLATION,7XX BLOCK OF S JACKSON ST,E,10/14/2010 12:29:00 PM,E3,9100.1002,-122.323097373,47.599187367
93439,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359392,2010359392,460,TRAFFIC (MOVING) VIOLATION,XX BLOCK OF BATTERY ST,M,10/14/2010 07:49:00 AM,M1,8002.2006,-122.349102907,47.613147178
93443,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359497,2010359497,460,TRAFFIC (MOVING) VIOLATION,15XX BLOCK OF E OLIVE WAY,E,10/14/2010 09:49:00 AM,E1,7400.5011,-122.325943394,47.618112621
93445,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359479,2010359479,430,ACCIDENT INVESTIGATION,8XX BLOCK OF FAIRVIEW PL N,D,10/14/2010 09:56:00 AM,D2,6600.2012,-122.334162612,47.626385254
93446,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359582,2010359582,460,TRAFFIC (MOVING) VIOLATION,19XX BLOCK OF AURORA AVE N,D,10/14/2010 11:15:00 AM,D1,6700.1005,-122.343907653,47.636748163
93456,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359676,2010359676,460,TRAFFIC (MOVING) VIOLATION,5XX BLOCK OF 12TH AVE,E,10/14/2010 12:23:00 PM,E3,8600.1016,-122.316780378,47.606520378
93457,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359640,2010359640,460,TRAFFIC (MOVING) VIOLATION,59XX BLOCK OF CORSON AVE S,O,10/14/2010 12:25:00 PM,O3,10900.2062,-122.320917074,47.549224343
93460,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359316,2010359316,430,ACCIDENT INVESTIGATION,46XX BLOCK OF SW HILL ST,W,10/14/2010 07:31:00 AM,W1,9600.4015,-122.391109996,47.585446144
93462,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359398,2010359398,460,TRAFFIC (MOVING) VIOLATION,35XX BLOCK OF RAINIER AVE S,R,10/14/2010 07:54:00 AM,R1,10100.4000,-122.291970539,47.57039062
93464,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359391,2010359391,460,TRAFFIC (MOVING) VIOLATION,13XX BLOCK OF SPRING ST,E,10/14/2010 07:59:00 AM,E2,8400.2004,-122.323016077,47.611212499
93468,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359420,2010359420,460,TRAFFIC (MOVING) VIOLATION,7XX BLOCK OF S ALASKA ST,O,10/14/2010 08:15:00 AM,O2,9300.3126,-122.323699198,47.561212696
93469,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359421,2010359421,460,TRAFFIC (MOVING) VIOLATION,33XX BLOCK OF RAINIER AVE S,R,10/14/2010 08:16:00 AM,R1,9500.5025,-122.294396517,47.573430815
93471,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359433,2010359433,460,TRAFFIC (MOVING) VIOLATION,7XX BLOCK OF E THOMAS ST,E,10/14/2010 08:25:00 AM,E1,7400.3001,-122.322658088,47.621063212
93476,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359445,2010359445,460,TRAFFIC (MOVING) VIOLATION,25XX BLOCK OF 31ST AVE S,R,10/14/2010 08:48:00 AM,R1,9500.5001,-122.292998804,47.580305658
93477,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359356,2010359356,460,TRAFFIC (MOVING) VIOLATION,98XX BLOCK OF FREMONT AVE N,N,10/14/2010 08:57:00 AM,N2,1300.3006,-122.350034719,47.700992943
93482,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359482,2010359482,460,TRAFFIC (MOVING) VIOLATION,31XX BLOCK OF S MCCLELLAN ST,R,10/14/2010 09:26:00 AM,R1,9500.5008,-122.292459634,47.578345817
93497,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359589,2010359589,460,TRAFFIC (MOVING) VIOLATION,105XX BLOCK OF FREMONT AVE N,N,10/14/2010 11:13:00 AM,N2,1300.4005,-122.350090658,47.705786336
93498,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359490,2010359490,460,TRAFFIC (MOVING) VIOLATION,130XX BLOCK OF AURORA AVE N,N,10/14/2010 09:35:00 AM,N1,600.1012,-122.344996835,47.725035552
93501,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359480,2010359480,460,TRAFFIC (MOVING) VIOLATION,9XX BLOCK OF MARTIN LUTHER KING JR WAY,G,10/14/2010 09:33:00 AM,G3,8800.1004,-122.296226145,47.610814154
93502,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000343755,2010343755,430,ACCIDENT INVESTIGATION,8XX BLOCK OF NE 106TH ST,N,10/14/2010 01:53:00 PM,N3,1200.6000,-122.319889288,47.705844231
93505,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359574,2010359574,460,TRAFFIC (MOVING) VIOLATION,8XX BLOCK OF BLANCHARD ST,M,10/14/2010 12:35:00 PM,M2,7200.1042,-122.338790405,47.61760578
93509,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359451,2010359451,430,ACCIDENT INVESTIGATION,7XX BLOCK OF E PINE ST,E,10/14/2010 12:52:00 PM,E2,8400.1001,-122.32277269,47.615228612
93517,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359710,2010359710,460,TRAFFIC (MOVING) VIOLATION,48XX BLOCK OF STONE WAY N,J,10/14/2010 01:29:00 PM,J3,5000.4012,-122.340930426,47.663934193
93528,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359783,2010359783,460,TRAFFIC (MOVING) VIOLATION,2XX BLOCK OF 4TH AVE S,K,10/14/2010 01:49:00 PM,K2,9200.1003,-122.328963824,47.600455729
93537,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359735,2010359735,460,TRAFFIC (MOVING) VIOLATION,23XX BLOCK OF E UNION ST,C,10/14/2010 01:30:00 PM,C3,7700.3014,-122.302063748,47.612941383
93539,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359757,2010359757,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF COMSTOCK ST,D,10/14/2010 01:33:00 PM,D1,6700.4002,-122.34423234,47.630586442
93546,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359551,2010359551,430,ACCIDENT INVESTIGATION,54XX BLOCK OF 26TH AVE SW,F,10/14/2010 01:59:00 PM,F1,10700.1002,-122.36557102,47.552834427
93548,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359601,2010359601,430,ACCIDENT INVESTIGATION,5XX BLOCK OF S KING ST,K,10/14/2010 12:35:00 PM,K2,9100.2005,-122.327017281,47.59835485
93557,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359624,2010359624,430,ACCIDENT INVESTIGATION,20XX BLOCK OF 16TH AVE S,O,10/14/2010 01:07:00 PM,O1,9400.5011,-122.312065877,47.585034103
93559,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359734,2010359734,460,TRAFFIC (MOVING) VIOLATION,4XX BLOCK OF 8TH AVE S,K,10/14/2010 01:15:00 PM,K2,9100.2000,-122.322446517,47.598766847
93561,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359742,2010359742,460,TRAFFIC (MOVING) VIOLATION,125XX BLOCK OF AURORA AVE N,N,10/14/2010 01:24:00 PM,N1,600.3004,-122.344946833,47.720481995
93566,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359741,2010359741,430,ACCIDENT INVESTIGATION,15XX BLOCK OF 12TH AVE,C,10/14/2010 01:52:00 PM,C2,7500.4006,-122.316845009,47.614683851
93567,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359787,2010359787,460,TRAFFIC (MOVING) VIOLATION,6XX BLOCK OF LENORA ST,M,10/14/2010 01:54:00 PM,M2,7200.1057,-122.339183794,47.615492807
93576,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359615,2010359615,430,ACCIDENT INVESTIGATION,23XX BLOCK OF ALASKAN WAY,M,10/14/2010 02:14:00 PM,M1,8001.3021,-122.350021902,47.612187836
93577,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359611,2010359611,460,TRAFFIC (MOVING) VIOLATION,16XX BLOCK OF E CHERRY ST,G,10/14/2010 02:18:00 PM,G1,8700.3010,-122.31088858,47.608034054
93588,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10000359843,2010359843,460,TRAFFIC (MOVING) VIOLATION,8XX BLOCK OF FAIRVIEW AVE N,D,10/14/2010 02:50:00 PM,D2,6600.2012,-122.333403768,47.626751114
93603,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,10000359773,2010359773,430,ACCIDENT INVESTIGATION,40XX BLOCK OF 5TH AVE NE,J,10/14/2010 02:21:00 PM,J3,5200.3001,-122.323489922,47.656752504
